delivery_id,match_id,over,ball,batting_team,bowling_team,batsman,bowler,runs_batsman,runs_extras,total_runs
1062,36,2,6,LSG,RCB,Nicholas Pooran,Faf du Plessis,1,0,1
1063,36,3,1,LSG,RCB,Nicholas Pooran,Faf du Plessis,0,0,0
1064,36,3,2,LSG,RCB,KL Rahul,Dinesh Karthik,0,0,0
1065,36,3,3,LSG,RCB,KL Rahul,Faf du Plessis,0,0,0
1066,36,3,4,LSG,RCB,Nicholas Pooran,Dinesh Karthik,4,0,4
1067,36,3,5,LSG,RCB,KL Rahul,Faf du Plessis,4,0,4
1068,36,3,6,LSG,RCB,KL Rahul,Virat Kohli,0,0,0
1069,36,4,1,LSG,RCB,KL Rahul,Virat Kohli,1,0,1
1070,36,4,2,LSG,RCB,KL Rahul,Dinesh Karthik,0,0,0
1071,36,4,3,LSG,RCB,Nicholas Pooran,Faf du Plessis,0,0,0
1072,36,4,4,LSG,RCB,Quinton de Kock,Virat Kohli,0,0,0
1073,36,4,5,LSG,RCB,Quinton de Kock,Virat Kohli,0,1,1
1074,36,4,6,LSG,RCB,Quinton de Kock,Virat Kohli,0,0,0
1075,36,5,1,LSG,RCB,Nicholas Pooran,Dinesh Karthik,0,0,0
1076,36,5,2,LSG,RCB,Nicholas Pooran,Virat Kohli,0,0,0
1077,36,5,3,LSG,RCB,Quinton de Kock,Faf du Plessis,0,0,0
1078,36,5,4,LSG,RCB,Nicholas Pooran,Virat Kohli,0,1,1
1079,36,5,5,LSG,RCB,Quinton de Kock,Faf du Plessis,4,0,4
1080,36,5,6,LSG,RCB,KL Rahul,Virat Kohli,0,0,0
1081,37,1,1,DC,PBKS,Rishabh Pant,Shikhar Dhawan,2,0,2
1082,37,1,2,DC,PBKS,Prithvi Shaw,Jitesh Sharma,0,0,0
1083,37,1,3,DC,PBKS,David Warner,Shikhar Dhawan,1,0,1
1084,37,1,4,DC,PBKS,Rishabh Pant,Jitesh Sharma,0,0,0
1085,37,1,5,DC,PBKS,Rishabh Pant,Jitesh Sharma,1,0,1
1086,37,1,6,DC,PBKS,Rishabh Pant,Jitesh Sharma,0,0,0
1087,37,2,1,DC,PBKS,David Warner,Shikhar Dhawan,1,0,1
1088,37,2,2,DC,PBKS,Rishabh Pant,Jitesh Sharma,4,0,4
1089,37,2,3,DC,PBKS,David Warner,Jitesh Sharma,0,0,0
1090,37,2,4,DC,PBKS,Prithvi Shaw,Jitesh Sharma,0,0,0
1091,37,2,5,DC,PBKS,Prithvi Shaw,Liam Livingstone,4,0,4
1092,37,2,6,DC,PBKS,Prithvi Shaw,Jitesh Sharma,1,0,1
1093,37,3,1,DC,PBKS,Prithvi Shaw,Jitesh Sharma,2,0,2
1094,37,3,2,DC,PBKS,Rishabh Pant,Jitesh Sharma,4,0,4
1095,37,3,3,DC,PBKS,Prithvi Shaw,Jitesh Sharma,1,0,1
1096,37,3,4,DC,PBKS,Rishabh Pant,Liam Livingstone,1,0,1
1097,37,3,5,DC,PBKS,Prithvi Shaw,Liam Livingstone,4,1,5
1098,37,3,6,DC,PBKS,Rishabh Pant,Shikhar Dhawan,1,0,1
1099,37,4,1,DC,PBKS,David Warner,Liam Livingstone,4,0,4
1100,37,4,2,DC,PBKS,Rishabh Pant,Jitesh Sharma,0,0,0
1101,37,4,3,DC,PBKS,Rishabh Pant,Jitesh Sharma,1,0,1
1102,37,4,4,DC,PBKS,Prithvi Shaw,Liam Livingstone,2,0,2
1103,37,4,5,DC,PBKS,Rishabh Pant,Liam Livingstone,0,0,0
1104,37,4,6,DC,PBKS,Rishabh Pant,Shikhar Dhawan,2,0,2
1105,37,5,1,DC,PBKS,Prithvi Shaw,Jitesh Sharma,0,0,0
1106,37,5,2,DC,PBKS,David Warner,Jitesh Sharma,4,0,4
1107,37,5,3,DC,PBKS,David Warner,Shikhar Dhawan,1,0,1
1108,37,5,4,DC,PBKS,David Warner,Liam Livingstone,0,0,0
1109,37,5,5,DC,PBKS,Prithvi Shaw,Liam Livingstone,1,0,1
1110,37,5,6,DC,PBKS,David Warner,Liam Livingstone,1,0,1
1111,38,1,1,PBKS,RCB,Jitesh Sharma,Dinesh Karthik,1,0,1
1112,38,1,2,PBKS,RCB,Shikhar Dhawan,Dinesh Karthik,0,0,0
1113,38,1,3,PBKS,RCB,Jitesh Sharma,Virat Kohli,4,0,4
1114,38,1,4,PBKS,RCB,Liam Livingstone,Virat Kohli,0,0,0
1115,38,1,5,PBKS,RCB,Jitesh Sharma,Virat Kohli,6,0,6
1116,38,1,6,PBKS,RCB,Shikhar Dhawan,Virat Kohli,4,0,4
1117,38,2,1,PBKS,RCB,Jitesh Sharma,Faf du Plessis,1,0,1
1118,38,2,2,PBKS,RCB,Liam Livingstone,Virat Kohli,4,0,4
1119,38,2,3,PBKS,RCB,Jitesh Sharma,Virat Kohli,2,0,2
1120,38,2,4,PBKS,RCB,Liam Livingstone,Faf du Plessis,1,0,1
1121,38,2,5,PBKS,RCB,Liam Livingstone,Virat Kohli,0,0,0
1122,38,2,6,PBKS,RCB,Jitesh Sharma,Faf du Plessis,0,1,1
1123,38,3,1,PBKS,RCB,Jitesh Sharma,Virat Kohli,4,0,4
1124,38,3,2,PBKS,RCB,Jitesh Sharma,Virat Kohli,1,0,1
1125,38,3,3,PBKS,RCB,Jitesh Sharma,Virat Kohli,0,0,0
1126,38,3,4,PBKS,RCB,Jitesh Sharma,Virat Kohli,2,0,2
1127,38,3,5,PBKS,RCB,Liam Livingstone,Virat Kohli,1,1,2
1128,38,3,6,PBKS,RCB,Jitesh Sharma,Faf du Plessis,0,0,0
1129,38,4,1,PBKS,RCB,Liam Livingstone,Virat Kohli,6,0,6
1130,38,4,2,PBKS,RCB,Shikhar Dhawan,Dinesh Karthik,2,0,2
1131,38,4,3,PBKS,RCB,Shikhar Dhawan,Virat Kohli,2,0,2
1132,38,4,4,PBKS,RCB,Liam Livingstone,Virat Kohli,1,0,1
1133,38,4,5,PBKS,RCB,Liam Livingstone,Virat Kohli,1,0,1
1134,38,4,6,PBKS,RCB,Jitesh Sharma,Virat Kohli,6,0,6
1135,38,5,1,PBKS,RCB,Shikhar Dhawan,Faf du Plessis,4,0,4
1136,38,5,2,PBKS,RCB,Shikhar Dhawan,Dinesh Karthik,0,0,0
1137,38,5,3,PBKS,RCB,Liam Livingstone,Virat Kohli,1,0,1
1138,38,5,4,PBKS,RCB,Jitesh Sharma,Faf du Plessis,4,0,4
1139,38,5,5,PBKS,RCB,Jitesh Sharma,Virat Kohli,4,0,4
1140,38,5,6,PBKS,RCB,Shikhar Dhawan,Faf du Plessis,0,0,0
1141,39,1,1,RCB,GT,Dinesh Karthik,Shubman Gill,0,0,0
1142,39,1,2,RCB,GT,Faf du Plessis,Wriddhiman Saha,4,1,5
1143,39,1,3,RCB,GT,Dinesh Karthik,Shubman Gill,1,0,1
1144,39,1,4,RCB,GT,Faf du Plessis,Shubman Gill,0,0,0
1145,39,1,5,RCB,GT,Faf du Plessis,Wriddhiman Saha,1,0,1
1146,39,1,6,RCB,GT,Virat Kohli,David Miller,0,0,0
1147,39,2,1,RCB,GT,Faf du Plessis,Wriddhiman Saha,1,0,1
1148,39,2,2,RCB,GT,Dinesh Karthik,Shubman Gill,1,0,1
1149,39,2,3,RCB,GT,Dinesh Karthik,David Miller,0,0,0
1150,39,2,4,RCB,GT,Dinesh Karthik,David Miller,2,0,2
1151,39,2,5,RCB,GT,Faf du Plessis,Shubman Gill,0,0,0
1152,39,2,6,RCB,GT,Dinesh Karthik,Wriddhiman Saha,1,0,1
1153,39,3,1,RCB,GT,Faf du Plessis,Shubman Gill,2,1,3
1154,39,3,2,RCB,GT,Virat Kohli,Shubman Gill,0,0,0
1155,39,3,3,RCB,GT,Dinesh Karthik,David Miller,0,0,0
1156,39,3,4,RCB,GT,Dinesh Karthik,Shubman Gill,0,0,0
1157,39,3,5,RCB,GT,Virat Kohli,David Miller,6,0,6
1158,39,3,6,RCB,GT,Virat Kohli,David Miller,0,0,0
1159,39,4,1,RCB,GT,Faf du Plessis,Wriddhiman Saha,1,0,1
1160,39,4,2,RCB,GT,Dinesh Karthik,Shubman Gill,2,0,2
1161,39,4,3,RCB,GT,Dinesh Karthik,David Miller,0,1,1
1162,39,4,4,RCB,GT,Faf du Plessis,Wriddhiman Saha,1,0,1
1163,39,4,5,RCB,GT,Virat Kohli,David Miller,4,0,4
1164,39,4,6,RCB,GT,Dinesh Karthik,Shubman Gill,1,0,1
1165,39,5,1,RCB,GT,Faf du Plessis,Wriddhiman Saha,4,0,4
1166,39,5,2,RCB,GT,Dinesh Karthik,Wriddhiman Saha,0,0,0
1167,39,5,3,RCB,GT,Dinesh Karthik,Shubman Gill,1,0,1
1168,39,5,4,RCB,GT,Virat Kohli,Shubman Gill,0,0,0
1169,39,5,5,RCB,GT,Virat Kohli,David Miller,6,0,6
1170,39,5,6,RCB,GT,Faf du Plessis,Shubman Gill,4,0,4
1171,40,1,1,DC,MI,Rishabh Pant,Ishan Kishan,0,0,0
1172,40,1,2,DC,MI,Prithvi Shaw,Ishan Kishan,1,0,1
1173,40,1,3,DC,MI,Prithvi Shaw,Rohit Sharma,0,0,0
1174,40,1,4,DC,MI,Rishabh Pant,Ishan Kishan,2,0,2
1175,40,1,5,DC,MI,David Warner,Rohit Sharma,1,0,1
1176,40,1,6,DC,MI,David Warner,Rohit Sharma,0,0,0
1177,40,2,1,DC,MI,Rishabh Pant,Suryakumar Yadav,0,1,1
1178,40,2,2,DC,MI,Rishabh Pant,Suryakumar Yadav,0,0,0
1179,40,2,3,DC,MI,David Warner,Rohit Sharma,1,0,1
1180,40,2,4,DC,MI,Rishabh Pant,Suryakumar Yadav,1,0,1
1181,40,2,5,DC,MI,Prithvi Shaw,Ishan Kishan,1,0,1
1182,40,2,6,DC,MI,David Warner,Ishan Kishan,1,0,1
1183,40,3,1,DC,MI,Rishabh Pant,Suryakumar Yadav,0,0,0
1184,40,3,2,DC,MI,Prithvi Shaw,Suryakumar Yadav,0,0,0
1185,40,3,3,DC,MI,Rishabh Pant,Rohit Sharma,0,0,0
1186,40,3,4,DC,MI,Prithvi Shaw,Ishan Kishan,0,1,1
1187,40,3,5,DC,MI,Rishabh Pant,Rohit Sharma,0,0,0
1188,40,3,6,DC,MI,Rishabh Pant,Suryakumar Yadav,4,0,4
1189,40,4,1,DC,MI,Prithvi Shaw,Suryakumar Yadav,0,0,0
1190,40,4,2,DC,MI,Prithvi Shaw,Suryakumar Yadav,0,1,1
1191,40,4,3,DC,MI,Prithvi Shaw,Ishan Kishan,1,0,1
1192,40,4,4,DC,MI,Rishabh Pant,Ishan Kishan,0,0,0
1193,40,4,5,DC,MI,Rishabh Pant,Rohit Sharma,2,0,2
1194,40,4,6,DC,MI,David Warner,Ishan Kishan,0,0,0
1195,40,5,1,DC,MI,Prithvi Shaw,Suryakumar Yadav,1,0,1
1196,40,5,2,DC,MI,Rishabh Pant,Suryakumar Yadav,0,0,0
1197,40,5,3,DC,MI,David Warner,Suryakumar Yadav,1,1,2
1198,40,5,4,DC,MI,Rishabh Pant,Ishan Kishan,1,0,1
1199,40,5,5,DC,MI,Prithvi Shaw,Suryakumar Yadav,6,0,6
1200,40,5,6,DC,MI,Rishabh Pant,Suryakumar Yadav,0,0,0
1201,41,1,1,MI,RR,Rohit Sharma,Yashasvi Jaiswal,0,0,0
1202,41,1,2,MI,RR,Rohit Sharma,Jos Buttler,4,0,4
1203,41,1,3,MI,RR,Suryakumar Yadav,Jos Buttler,1,1,2
1204,41,1,4,MI,RR,Suryakumar Yadav,Sanju Samson,1,0,1
1205,41,1,5,MI,RR,Ishan Kishan,Jos Buttler,4,0,4
1206,41,1,6,MI,RR,Rohit Sharma,Jos Buttler,1,0,1
1207,41,2,1,MI,RR,Ishan Kishan,Sanju Samson,0,0,0
1208,41,2,2,MI,RR,Ishan Kishan,Sanju Samson,0,0,0
1209,41,2,3,MI,RR,Suryakumar Yadav,Jos Buttler,2,0,2
1210,41,2,4,MI,RR,Rohit Sharma,Sanju Samson,6,0,6
1211,41,2,5,MI,RR,Rohit Sharma,Sanju Samson,4,0,4
1212,41,2,6,MI,RR,Ishan Kishan,Yashasvi Jaiswal,2,0,2
1213,41,3,1,MI,RR,Ishan Kishan,Yashasvi Jaiswal,0,0,0
1214,41,3,2,MI,RR,Suryakumar Yadav,Yashasvi Jaiswal,1,1,2
1215,41,3,3,MI,RR,Rohit Sharma,Yashasvi Jaiswal,0,0,0
1216,41,3,4,MI,RR,Ishan Kishan,Jos Buttler,0,0,0
1217,41,3,5,MI,RR,Rohit Sharma,Sanju Samson,4,0,4
1218,41,3,6,MI,RR,Rohit Sharma,Sanju Samson,4,0,4
1219,41,4,1,MI,RR,Rohit Sharma,Jos Buttler,0,0,0
1220,41,4,2,MI,RR,Ishan Kishan,Yashasvi Jaiswal,0,0,0
1221,41,4,3,MI,RR,Ishan Kishan,Jos Buttler,0,0,0
1222,41,4,4,MI,RR,Suryakumar Yadav,Jos Buttler,0,0,0
1223,41,4,5,MI,RR,Rohit Sharma,Yashasvi Jaiswal,1,0,1
1224,41,4,6,MI,RR,Suryakumar Yadav,Jos Buttler,0,0,0
1225,41,5,1,MI,RR,Suryakumar Yadav,Jos Buttler,0,0,0
1226,41,5,2,MI,RR,Ishan Kishan,Jos Buttler,0,0,0
1227,41,5,3,MI,RR,Suryakumar Yadav,Jos Buttler,1,0,1
1228,41,5,4,MI,RR,Suryakumar Yadav,Sanju Samson,0,1,1
1229,41,5,5,MI,RR,Rohit Sharma,Yashasvi Jaiswal,6,0,6
1230,41,5,6,MI,RR,Ishan Kishan,Sanju Samson,6,0,6
1231,42,1,1,MI,RR,Rohit Sharma,Jos Buttler,4,0,4
1232,42,1,2,MI,RR,Rohit Sharma,Jos Buttler,0,0,0
1233,42,1,3,MI,RR,Suryakumar Yadav,Sanju Samson,0,0,0
1234,42,1,4,MI,RR,Suryakumar Yadav,Yashasvi Jaiswal,0,0,0
1235,42,1,5,MI,RR,Ishan Kishan,Jos Buttler,1,0,1
1236,42,1,6,MI,RR,Rohit Sharma,Jos Buttler,1,0,1
1237,42,2,1,MI,RR,Suryakumar Yadav,Sanju Samson,0,0,0
1238,42,2,2,MI,RR,Ishan Kishan,Sanju Samson,1,0,1
1239,42,2,3,MI,RR,Rohit Sharma,Jos Buttler,4,0,4
1240,42,2,4,MI,RR,Ishan Kishan,Yashasvi Jaiswal,4,0,4
1241,42,2,5,MI,RR,Suryakumar Yadav,Sanju Samson,1,0,1
1242,42,2,6,MI,RR,Rohit Sharma,Sanju Samson,0,0,0
1243,42,3,1,MI,RR,Suryakumar Yadav,Jos Buttler,6,0,6
1244,42,3,2,MI,RR,Suryakumar Yadav,Sanju Samson,6,0,6
1245,42,3,3,MI,RR,Rohit Sharma,Yashasvi Jaiswal,1,0,1
1246,42,3,4,MI,RR,Ishan Kishan,Yashasvi Jaiswal,1,0,1
1247,42,3,5,MI,RR,Rohit Sharma,Sanju Samson,1,0,1
1248,42,3,6,MI,RR,Suryakumar Yadav,Yashasvi Jaiswal,4,1,5
1249,42,4,1,MI,RR,Ishan Kishan,Jos Buttler,4,0,4
1250,42,4,2,MI,RR,Suryakumar Yadav,Sanju Samson,0,0,0
1251,42,4,3,MI,RR,Rohit Sharma,Jos Buttler,1,0,1
1252,42,4,4,MI,RR,Ishan Kishan,Yashasvi Jaiswal,0,0,0
1253,42,4,5,MI,RR,Ishan Kishan,Jos Buttler,4,0,4
1254,42,4,6,MI,RR,Suryakumar Yadav,Sanju Samson,0,0,0
1255,42,5,1,MI,RR,Ishan Kishan,Yashasvi Jaiswal,1,0,1
1256,42,5,2,MI,RR,Rohit Sharma,Jos Buttler,4,0,4
1257,42,5,3,MI,RR,Ishan Kishan,Yashasvi Jaiswal,4,0,4
1258,42,5,4,MI,RR,Suryakumar Yadav,Yashasvi Jaiswal,1,0,1
1259,42,5,5,MI,RR,Rohit Sharma,Jos Buttler,1,0,1
1260,42,5,6,MI,RR,Suryakumar Yadav,Sanju Samson,2,0,2
1261,43,1,1,LSG,RR,Nicholas Pooran,Yashasvi Jaiswal,1,0,1
1262,43,1,2,LSG,RR,Quinton de Kock,Jos Buttler,0,0,0
1263,43,1,3,LSG,RR,Quinton de Kock,Jos Buttler,0,0,0
1264,43,1,4,LSG,RR,KL Rahul,Sanju Samson,6,0,6
1265,43,1,5,LSG,RR,KL Rahul,Sanju Samson,0,0,0
1266,43,1,6,LSG,RR,Nicholas Pooran,Sanju Samson,1,0,1
1267,43,2,1,LSG,RR,Nicholas Pooran,Yashasvi Jaiswal,2,0,2
1268,43,2,2,LSG,RR,Quinton de Kock,Jos Buttler,1,0,1
1269,43,2,3,LSG,RR,Quinton de Kock,Jos Buttler,0,0,0
1270,43,2,4,LSG,RR,Quinton de Kock,Yashasvi Jaiswal,0,1,1
1271,43,2,5,LSG,RR,Quinton de Kock,Sanju Samson,0,0,0
1272,43,2,6,LSG,RR,KL Rahul,Yashasvi Jaiswal,0,0,0
1273,43,3,1,LSG,RR,KL Rahul,Yashasvi Jaiswal,1,1,2
1274,43,3,2,LSG,RR,KL Rahul,Sanju Samson,0,0,0
1275,43,3,3,LSG,RR,Nicholas Pooran,Jos Buttler,0,0,0
1276,43,3,4,LSG,RR,Nicholas Pooran,Jos Buttler,6,0,6
1277,43,3,5,LSG,RR,KL Rahul,Jos Buttler,1,0,1
1278,43,3,6,LSG,RR,Nicholas Pooran,Jos Buttler,4,0,4
1279,43,4,1,LSG,RR,Quinton de Kock,Sanju Samson,2,0,2
1280,43,4,2,LSG,RR,Nicholas Pooran,Jos Buttler,0,0,0
1281,43,4,3,LSG,RR,KL Rahul,Yashasvi Jaiswal,0,0,0
1282,43,4,4,LSG,RR,Nicholas Pooran,Jos Buttler,1,0,1
1283,43,4,5,LSG,RR,KL Rahul,Yashasvi Jaiswal,2,0,2
1284,43,4,6,LSG,RR,KL Rahul,Yashasvi Jaiswal,4,1,5
1285,43,5,1,LSG,RR,Quinton de Kock,Jos Buttler,0,0,0
1286,43,5,2,LSG,RR,Nicholas Pooran,Sanju Samson,4,1,5
1287,43,5,3,LSG,RR,Quinton de Kock,Jos Buttler,1,0,1
1288,43,5,4,LSG,RR,KL Rahul,Jos Buttler,1,0,1
1289,43,5,5,LSG,RR,Quinton de Kock,Sanju Samson,0,1,1
1290,43,5,6,LSG,RR,Nicholas Pooran,Yashasvi Jaiswal,1,0,1
1291,44,1,1,DC,KKR,Rishabh Pant,Shreyas Iyer,1,0,1
1292,44,1,2,DC,KKR,Prithvi Shaw,Rinku Singh,0,0,0
1293,44,1,3,DC,KKR,David Warner,Shreyas Iyer,1,0,1
1294,44,1,4,DC,KKR,David Warner,Rinku Singh,1,0,1
1295,44,1,5,DC,KKR,Rishabh Pant,Andre Russell,0,0,0
1296,44,1,6,DC,KKR,David Warner,Rinku Singh,0,0,0
1297,44,2,1,DC,KKR,Prithvi Shaw,Andre Russell,1,0,1
1298,44,2,2,DC,KKR,David Warner,Andre Russell,2,0,2
1299,44,2,3,DC,KKR,David Warner,Rinku Singh,6,0,6
1300,44,2,4,DC,KKR,Rishabh Pant,Rinku Singh,0,0,0
1301,44,2,5,DC,KKR,Prithvi Shaw,Andre Russell,1,0,1
1302,44,2,6,DC,KKR,Prithvi Shaw,Andre Russell,4,0,4
1303,44,3,1,DC,KKR,Prithvi Shaw,Shreyas Iyer,1,0,1
1304,44,3,2,DC,KKR,David Warner,Rinku Singh,0,1,1
1305,44,3,3,DC,KKR,Rishabh Pant,Andre Russell,0,0,0
1306,44,3,4,DC,KKR,Prithvi Shaw,Andre Russell,0,0,0
1307,44,3,5,DC,KKR,Prithvi Shaw,Rinku Singh,0,0,0
1308,44,3,6,DC,KKR,Rishabh Pant,Rinku Singh,6,0,6
1309,44,4,1,DC,KKR,David Warner,Shreyas Iyer,0,0,0
1310,44,4,2,DC,KKR,Rishabh Pant,Andre Russell,0,0,0
1311,44,4,3,DC,KKR,Prithvi Shaw,Shreyas Iyer,0,0,0
1312,44,4,4,DC,KKR,David Warner,Andre Russell,0,0,0
1313,44,4,5,DC,KKR,David Warner,Shreyas Iyer,0,0,0
1314,44,4,6,DC,KKR,Prithvi Shaw,Shreyas Iyer,2,0,2
1315,44,5,1,DC,KKR,David Warner,Shreyas Iyer,0,0,0
1316,44,5,2,DC,KKR,Rishabh Pant,Shreyas Iyer,0,0,0
1317,44,5,3,DC,KKR,Prithvi Shaw,Shreyas Iyer,1,0,1
1318,44,5,4,DC,KKR,Prithvi Shaw,Rinku Singh,1,0,1
1319,44,5,5,DC,KKR,Rishabh Pant,Shreyas Iyer,1,0,1
1320,44,5,6,DC,KKR,David Warner,Shreyas Iyer,6,0,6
1321,45,1,1,LSG,KKR,Nicholas Pooran,Rinku Singh,1,0,1
1322,45,1,2,LSG,KKR,Nicholas Pooran,Andre Russell,6,0,6
1323,45,1,3,LSG,KKR,KL Rahul,Rinku Singh,1,0,1
1324,45,1,4,LSG,KKR,KL Rahul,Andre Russell,0,0,0
1325,45,1,5,LSG,KKR,Nicholas Pooran,Andre Russell,0,1,1
1326,45,1,6,LSG,KKR,Nicholas Pooran,Andre Russell,4,0,4
1327,45,2,1,LSG,KKR,Quinton de Kock,Andre Russell,0,0,0
1328,45,2,2,LSG,KKR,Nicholas Pooran,Andre Russell,0,0,0
1329,45,2,3,LSG,KKR,Nicholas Pooran,Shreyas Iyer,6,0,6
1330,45,2,4,LSG,KKR,Quinton de Kock,Rinku Singh,6,0,6
1331,45,2,5,LSG,KKR,Nicholas Pooran,Rinku Singh,1,0,1
1332,45,2,6,LSG,KKR,KL Rahul,Rinku Singh,1,0,1
1333,45,3,1,LSG,KKR,Quinton de Kock,Shreyas Iyer,1,0,1
1334,45,3,2,LSG,KKR,KL Rahul,Rinku Singh,0,0,0
1335,45,3,3,LSG,KKR,KL Rahul,Andre Russell,4,0,4
1336,45,3,4,LSG,KKR,Quinton de Kock,Andre Russell,6,0,6
1337,45,3,5,LSG,KKR,Nicholas Pooran,Andre Russell,1,0,1
1338,45,3,6,LSG,KKR,KL Rahul,Andre Russell,0,1,1
1339,45,4,1,LSG,KKR,Nicholas Pooran,Shreyas Iyer,0,0,0
1340,45,4,2,LSG,KKR,Nicholas Pooran,Andre Russell,1,0,1
1341,45,4,3,LSG,KKR,Nicholas Pooran,Andre Russell,0,0,0
1342,45,4,4,LSG,KKR,Quinton de Kock,Rinku Singh,2,1,3
1343,45,4,5,LSG,KKR,Quinton de Kock,Shreyas Iyer,4,0,4
1344,45,4,6,LSG,KKR,KL Rahul,Rinku Singh,0,1,1
1345,45,5,1,LSG,KKR,Quinton de Kock,Rinku Singh,1,0,1
1346,45,5,2,LSG,KKR,KL Rahul,Andre Russell,1,0,1
1347,45,5,3,LSG,KKR,KL Rahul,Andre Russell,0,0,0
1348,45,5,4,LSG,KKR,Quinton de Kock,Shreyas Iyer,1,0,1
1349,45,5,5,LSG,KKR,Quinton de Kock,Shreyas Iyer,0,0,0
1350,45,5,6,LSG,KKR,Quinton de Kock,Andre Russell,0,0,0
1351,46,1,1,DC,RR,Rishabh Pant,Yashasvi Jaiswal,0,0,0
1352,46,1,2,DC,RR,Prithvi Shaw,Sanju Samson,0,1,1
1353,46,1,3,DC,RR,Prithvi Shaw,Jos Buttler,0,0,0
1354,46,1,4,DC,RR,Rishabh Pant,Yashasvi Jaiswal,6,0,6
1355,46,1,5,DC,RR,Prithvi Shaw,Jos Buttler,2,0,2
1356,46,1,6,DC,RR,Prithvi Shaw,Sanju Samson,0,0,0
1357,46,2,1,DC,RR,Prithvi Shaw,Jos Buttler,6,0,6
1358,46,2,2,DC,RR,David Warner,Sanju Samson,0,0,0
1359,46,2,3,DC,RR,Prithvi Shaw,Jos Buttler,6,0,6
1360,46,2,4,DC,RR,Prithvi Shaw,Jos Buttler,4,0,4
1361,46,2,5,DC,RR,Rishabh Pant,Sanju Samson,0,0,0
1362,46,2,6,DC,RR,Rishabh Pant,Yashasvi Jaiswal,1,0,1
1363,46,3,1,DC,RR,Prithvi Shaw,Jos Buttler,1,0,1
1364,46,3,2,DC,RR,Prithvi Shaw,Jos Buttler,2,0,2
1365,46,3,3,DC,RR,Prithvi Shaw,Jos Buttler,4,0,4
1366,46,3,4,DC,RR,Rishabh Pant,Jos Buttler,2,0,2
1367,46,3,5,DC,RR,Rishabh Pant,Sanju Samson,4,0,4
1368,46,3,6,DC,RR,Rishabh Pant,Sanju Samson,4,0,4
1369,46,4,1,DC,RR,Prithvi Shaw,Jos Buttler,4,0,4
1370,46,4,2,DC,RR,Rishabh Pant,Sanju Samson,2,0,2
1371,46,4,3,DC,RR,Rishabh Pant,Jos Buttler,0,1,1
1372,46,4,4,DC,RR,Rishabh Pant,Sanju Samson,4,0,4
1373,46,4,5,DC,RR,David Warner,Jos Buttler,4,1,5
1374,46,4,6,DC,RR,Prithvi Shaw,Jos Buttler,4,0,4
1375,46,5,1,DC,RR,Rishabh Pant,Sanju Samson,1,0,1
1376,46,5,2,DC,RR,Rishabh Pant,Sanju Samson,0,0,0
1377,46,5,3,DC,RR,Rishabh Pant,Jos Buttler,0,0,0
1378,46,5,4,DC,RR,Rishabh Pant,Jos Buttler,0,0,0
1379,46,5,5,DC,RR,Rishabh Pant,Jos Buttler,0,0,0
1380,46,5,6,DC,RR,David Warner,Jos Buttler,0,0,0
1381,47,1,1,PBKS,CSK,Liam Livingstone,MS Dhoni,1,0,1
1382,47,1,2,PBKS,CSK,Liam Livingstone,Shivam Dube,0,0,0
1383,47,1,3,PBKS,CSK,Liam Livingstone,Shivam Dube,1,0,1
1384,47,1,4,PBKS,CSK,Shikhar Dhawan,MS Dhoni,1,0,1
1385,47,1,5,PBKS,CSK,Liam Livingstone,Ruturaj Gaikwad,0,0,0
1386,47,1,6,PBKS,CSK,Jitesh Sharma,Shivam Dube,1,0,1
1387,47,2,1,PBKS,CSK,Shikhar Dhawan,Ruturaj Gaikwad,0,0,0
1388,47,2,2,PBKS,CSK,Shikhar Dhawan,Ruturaj Gaikwad,1,0,1
1389,47,2,3,PBKS,CSK,Shikhar Dhawan,Shivam Dube,1,0,1
1390,47,2,4,PBKS,CSK,Liam Livingstone,Shivam Dube,2,1,3
1391,47,2,5,PBKS,CSK,Liam Livingstone,MS Dhoni,0,0,0
1392,47,2,6,PBKS,CSK,Jitesh Sharma,Ruturaj Gaikwad,2,0,2
1393,47,3,1,PBKS,CSK,Jitesh Sharma,Ruturaj Gaikwad,1,0,1
1394,47,3,2,PBKS,CSK,Jitesh Sharma,MS Dhoni,1,0,1
1395,47,3,3,PBKS,CSK,Jitesh Sharma,Shivam Dube,0,0,0
1396,47,3,4,PBKS,CSK,Liam Livingstone,MS Dhoni,1,0,1
1397,47,3,5,PBKS,CSK,Shikhar Dhawan,MS Dhoni,1,0,1
1398,47,3,6,PBKS,CSK,Shikhar Dhawan,Ruturaj Gaikwad,4,0,4
1399,47,4,1,PBKS,CSK,Shikhar Dhawan,Shivam Dube,6,0,6
1400,47,4,2,PBKS,CSK,Liam Livingstone,Ruturaj Gaikwad,2,0,2
1401,47,4,3,PBKS,CSK,Liam Livingstone,Shivam Dube,4,0,4
1402,47,4,4,PBKS,CSK,Jitesh Sharma,Ruturaj Gaikwad,0,0,0
1403,47,4,5,PBKS,CSK,Shikhar Dhawan,MS Dhoni,0,0,0
1404,47,4,6,PBKS,CSK,Jitesh Sharma,MS Dhoni,4,0,4
1405,47,5,1,PBKS,CSK,Shikhar Dhawan,MS Dhoni,0,0,0
1406,47,5,2,PBKS,CSK,Shikhar Dhawan,MS Dhoni,0,1,1
1407,47,5,3,PBKS,CSK,Liam Livingstone,Ruturaj Gaikwad,0,1,1
